%!I(MISSING)D	X	Y	Z	SNR
4313	955.822966	785.955381	1.100000	6.99
4314	976.397160	349.068343	1.100000	2.31
4315	774.967610	476.419848	1.100000	15.47
4316	1139.103429	663.175495	1.100000	13.05
4317	1056.488489	329.254792	1.100000	5.31
4318	991.799901	479.514229	1.100000	25.04
4319	1016.154600	698.212900	1.100000	0.12
4320	611.123812	390.811510	1.100000	0.84
4321	871.318221	633.427507	1.100000	30.20
4322	954.085686	337.066113	1.100000	6.39
4323	650.289291	424.782005	1.100000	0.08
4324	1159.953733	523.215869	1.100000	17.93
4325	655.403493	411.754101	1.100000	-0.10
4326	1174.423614	518.189166	1.100000	16.81
4327	850.696406	264.558469	1.100000	10.59
4328	928.988847	549.322449	1.100000	-2.14
4329	682.849522	318.986534	1.100000	6.47
4330	814.369416	718.896639	1.100000	20.32
4331	1124.108851	313.032333	1.100000	7.32
4332	613.588109	540.923490	1.100000	10.78
4333	898.658504	200.806587	1.100000	0.11
4334	1060.598721	462.948451	1.100000	20.88
4335	1208.215740	510.615325	1.100000	14.65
4336	708.804082	597.117865	1.100000	5.45
4337	981.010399	433.764659	1.100000	8.84
4338	995.945797	447.484475	1.100000	17.44
4339	1009.777242	329.943740	1.100000	3.25
4340	868.042355	624.776707	1.100000	30.76
4341	1041.561242	437.850432	1.100000	16.95
4342	1028.040019	384.032695	1.100000	3.64
4343	670.836670	553.605336	1.100000	4.49
4344	994.553243	308.446798	1.100000	2.75
4345	677.541093	528.293086	1.100000	6.13
4346	976.436669	694.691295	1.100000	7.89
4347	1188.971585	539.534611	1.100000	16.40
4348	626.779280	339.233851	1.100000	-0.71
4349	765.734906	259.739116	1.100000	11.29
4350	720.436100	333.387416	1.100000	11.22
4351	957.259108	695.603205	1.100000	12.98
4352	922.520985	541.233426	1.100000	-2.78
4353	983.501772	325.623557	1.100000	-0.55
4354	651.983176	596.334151	1.100000	2.69
4355	790.810008	385.485673	1.100000	20.71
4356	832.521447	279.597234	1.100000	13.00
4357	819.060746	402.969386	1.100000	24.78
4358	803.272957	392.359999	1.100000	22.46
4359	1063.824518	485.365605	1.100000	23.80
4360	937.433047	551.648189	1.100000	-1.61
4361	904.512910	512.687110	1.100000	-3.14
4362	893.279783	324.782870	1.100000	14.40
4363	1126.677550	676.237815	1.100000	11.82
4364	717.193323	579.082674	1.100000	4.99
4365	927.609643	197.233595	1.100000	-0.87
4366	994.421593	383.472428	1.100000	-1.74
4367	1096.787915	607.155501	1.100000	20.14
4368	737.161551	468.461840	1.100000	9.01
4369	1104.117881	734.132868	1.100000	4.00
4370	971.358649	488.641055	1.100000	20.76
4371	645.427193	605.614217	1.100000	2.64
4372	883.041667	314.109732	1.100000	14.03
4373	1178.977392	526.502508	1.100000	16.77
4374	717.897673	641.396449	1.100000	10.30
4375	641.031569	614.652441	1.100000	2.32
4376	702.223614	654.764354	1.100000	8.35
4377	950.929739	299.303252	1.100000	3.11
4378	790.562673	639.126590	1.100000	22.40
4379	681.040732	575.664998	1.100000	0.64
4380	992.619785	473.477235	1.100000	23.90
4381	770.817602	562.660943	1.100000	13.09
4382	705.568395	497.770255	1.100000	-0.37
4383	1049.503022	703.461319	1.100000	4.98
4384	716.276187	443.240544	1.100000	7.61
4385	1114.303186	461.813679	1.100000	16.84
4386	991.040628	378.583829	1.100000	-2.14
4387	981.495219	432.159293	1.100000	8.45
4388	821.021869	725.968811	1.100000	20.02
4389	821.936861	793.179711	1.100000	13.42
4390	740.784626	674.708215	1.100000	14.66
4391	905.147790	857.802673	1.100000	1.93
4392	914.767230	564.296113	1.100000	-1.45
4393	818.159053	801.952674	1.100000	12.37
4394	866.840959	577.983561	1.100000	24.23
4395	1067.680544	367.548843	1.100000	1.42
4396	979.097316	304.780826	1.100000	0.37
4397	1186.028269	630.109370	1.100000	14.20
4398	782.939403	610.422158	1.100000	20.70
4399	656.419849	545.049469	1.100000	6.91
4400	653.124700	622.259063	1.100000	0.04
4401	688.462682	498.881731	1.100000	2.36
4402	612.241057	632.950774	1.100000	3.56
4403	1072.434708	276.469775	1.100000	12.27
4404	963.453434	729.083209	1.100000	10.43
4405	911.143825	699.435932	1.100000	20.49
4406	685.330048	540.830029	1.100000	4.01
4407	972.189230	231.826849	1.100000	4.23
4408	665.412534	661.200931	1.100000	3.00
4409	916.056783	311.672778	1.100000	9.97
4410	950.901508	585.224823	1.100000	4.97
4411	1200.565953	410.579227	1.100000	7.23
4412	1096.995390	668.878935	1.100000	12.84
4413	734.000853	696.593340	1.100000	13.64
4414	735.514501	658.410414	1.100000	13.72
4415	742.340828	389.361671	1.100000	14.38
4416	614.678533	579.266010	1.100000	8.34
4417	778.748165	475.997677	1.100000	16.28
4418	1146.408750	667.922046	1.100000	12.43
4419	1051.381119	493.646602	1.100000	25.90
4420	849.387104	444.528101	1.100000	29.27
4421	1078.312757	397.872964	1.100000	7.86
4422	818.798868	640.906281	1.100000	26.34
4423	1003.665256	806.753052	1.100000	-0.04
4424	652.113949	505.714680	1.100000	7.36
4425	914.435470	282.112827	1.100000	6.75
4426	746.717040	312.862549	1.100000	13.23
4427	878.564416	417.529618	1.100000	27.85
4428	641.950716	620.309703	1.100000	1.66
4429	1156.645544	684.971514	1.100000	10.58
4430	943.752290	578.406321	1.100000	1.11
4431	1120.301860	706.585455	1.100000	8.13
4432	1164.976351	550.287670	1.100000	17.99
4433	1083.672271	541.564489	1.100000	24.86
4434	709.784456	609.785205	1.100000	6.81
4435	657.495470	478.818039	1.100000	4.38
4436	1037.107896	412.481430	1.100000	11.07
4437	751.111905	508.185222	1.100000	5.22
4438	982.075032	421.866424	1.100000	5.18
4439	963.592095	619.349517	1.100000	-0.15
4440	1011.965906	377.890170	1.100000	0.36
4441	912.197912	587.501332	1.100000	16.02
4442	752.555923	295.258618	1.100000	12.86
4443	819.959291	471.144732	1.100000	24.30
4444	1169.858791	588.775710	1.100000	16.98
4445	1130.375980	646.762018	1.100000	14.91
4446	797.041826	367.745935	1.100000	20.27
4447	1036.663318	591.662171	1.100000	24.88
4448	890.895368	479.026064	1.100000	4.84
4449	869.173157	595.637051	1.100000	29.46
4450	1158.900731	626.602750	1.100000	15.54
4451	789.760803	305.043352	1.100000	15.31
4452	741.128001	609.314011	1.100000	12.60
4453	1097.544278	507.368539	1.100000	22.47
4454	981.285998	775.095932	1.100000	4.88
4455	910.245216	715.128525	1.100000	18.93
4456	726.112883	400.688378	1.100000	11.70
4457	624.046985	627.564278	1.100000	2.98
4458	714.934049	644.108176	1.100000	9.93
4459	1032.173999	313.205712	1.100000	6.85
4460	1113.164707	665.701847	1.100000	13.18
4461	698.049528	465.505368	1.100000	2.05
4462	800.832849	680.079877	1.100000	22.08
4463	874.532789	549.329295	1.100000	-0.06
4464	905.202046	644.902264	1.100000	26.58
4465	644.095254	425.545191	1.100000	0.94
4466	806.198126	685.646303	1.100000	22.24
4467	812.727174	607.941226	1.100000	25.98
4468	769.368803	760.520266	1.100000	14.89
4469	969.550328	769.353860	1.100000	6.83
4470	669.882444	662.999709	1.100000	3.76
4471	1018.908491	246.331509	1.100000	9.90
4472	935.004138	300.284347	1.100000	5.85
4473	998.542507	410.980747	1.100000	6.78
4474	899.660628	542.639317	1.100000	-2.18
4475	716.793684	426.692428	1.100000	8.93
4476	1171.231808	660.330483	1.100000	12.54
4477	1109.203682	488.231814	1.100000	19.99
4478	1068.218660	546.692363	1.100000	26.35
4479	673.476664	355.453928	1.100000	5.23
4480	834.188256	571.396266	1.100000	24.89
4481	1076.348559	720.542632	1.100000	4.51
4482	693.460362	590.214504	1.100000	1.93
4483	722.311293	290.820360	1.100000	10.20
4484	1180.984007	623.350526	1.100000	14.80
4485	848.510244	240.003132	1.100000	8.00
4486	1093.301118	594.093052	1.100000	21.52
4487	889.029375	557.984838	1.100000	-0.50
4488	834.477774	653.668690	1.100000	27.08
4489	1002.573308	409.360608	1.100000	7.15
4490	1084.931171	610.311966	1.100000	20.43
4491	973.005249	431.485497	1.100000	4.54
4492	927.342671	192.154042	1.100000	-0.87
4493	914.704326	729.541027	1.100000	16.97
4494	832.213287	463.970384	1.100000	26.69
4495	906.275286	232.710919	1.100000	2.53
4496	732.874694	682.609340	1.100000	13.55
4497	893.837495	583.542459	1.100000	18.84
4498	812.749873	288.410188	1.100000	14.23
4499	833.885696	627.729203	1.100000	28.71
4500	1013.724107	646.834288	1.100000	11.26
4501	790.922501	572.630411	1.100000	18.73
4502	822.968137	753.046505	1.100000	17.64
4503	883.667333	588.922668	1.100000	25.20
4504	975.975802	320.762890	1.100000	0.37
4505	644.014961	338.286551	1.100000	1.53
4506	894.757051	704.921508	1.100000	21.38
4507	704.227695	458.643225	1.100000	3.93
4508	1037.928652	670.957721	1.100000	9.79
4509	1079.286512	572.397504	1.100000	24.18
4510	1089.068098	302.813234	1.100000	9.30
4511	1059.459711	534.015066	1.100000	27.37
4512	873.074650	699.434535	1.100000	23.14
4513	983.912533	713.540250	1.100000	6.56
4514	885.637670	631.964740	1.100000	29.66
4515	714.846521	691.123837	1.100000	11.09
4516	1036.678588	298.244275	1.100000	8.56
4517	849.355310	534.216192	1.100000	4.07
4518	660.978936	477.561604	1.100000	3.81
4519	1086.867269	687.833920	1.100000	10.02
4520	971.417165	244.631060	1.100000	3.48
4521	1123.303447	371.708364	1.100000	2.40
4522	1024.874120	562.321853	1.100000	29.05
4523	637.767776	398.533842	1.100000	-0.85
4524	618.831069	639.955687	1.100000	2.25
4525	881.114005	304.647851	1.100000	13.04
4526	806.563859	636.268111	1.100000	24.88
4527	1042.864240	554.862218	1.100000	28.42
4528	865.179374	464.279906	1.100000	26.49
4529	738.085453	674.348503	1.100000	14.27
4530	1155.943037	583.302472	1.100000	18.00
4531	892.843903	417.440039	1.100000	26.45
4532	734.172177	762.711055	1.100000	11.96
4533	1080.389183	749.038128	1.100000	0.45
4534	876.810031	553.895216	1.100000	-0.72
4535	682.786804	588.880184	1.100000	-0.11
4536	644.333318	602.691898	1.100000	3.06
4537	1200.084737	408.224693	1.100000	6.97
4538	1203.796387	691.783819	1.100000	9.28
4539	988.785663	397.055031	1.100000	0.17
4540	653.557833	665.401597	1.100000	1.49
4541	984.535917	373.748752	1.100000	0.34
4542	1064.002694	772.428574	1.100000	-4.36
4543	822.775130	457.201826	1.100000	26.15
4544	956.978434	280.051730	1.100000	0.14
4545	1020.216869	457.610352	1.100000	21.63
4546	866.355389	671.661629	1.100000	26.43
4547	821.565997	386.278718	1.100000	23.65
4548	757.378475	427.911148	1.100000	16.05
4549	779.120841	530.549885	1.100000	7.18
4550	1136.827135	684.733816	1.100000	10.79
4551	730.561970	663.524343	1.100000	13.04
4552	954.446643	536.136521	1.100000	-0.65
4553	757.206028	296.104813	1.100000	13.20
4554	1051.212246	745.139072	1.100000	-1.86
4555	1109.020949	554.624911	1.100000	22.30
4556	813.053334	456.984852	1.100000	24.69
4557	874.908776	412.234684	1.100000	27.54
4558	715.097770	632.625504	1.100000	9.38
4559	1188.241364	502.025162	1.100000	15.33
4560	939.106827	745.862339	1.100000	12.66
4561	971.832555	761.955390	1.100000	7.07
4562	986.029721	507.542844	1.100000	27.67
4563	604.312546	1372.737785	1.100000	11.11
4564	446.997526	894.430886	1.100000	15.34
4565	470.569127	1308.949891	1.100000	15.69
4566	526.108863	779.273813	1.100000	10.38
4567	656.070911	805.761804	1.100000	-0.21
4568	481.672480	1210.766638	1.100000	20.55
4569	872.383841	1124.499267	1.100000	16.51
4570	335.231248	994.091185	1.100000	6.08
4571	782.717103	1041.234890	1.100000	24.09
4572	710.648209	1089.169881	1.100000	29.22
4573	648.501086	834.583294	1.100000	4.01
4574	742.204692	908.686199	1.100000	4.43
4575	376.687604	953.444383	1.100000	2.56
4576	622.680487	1020.248734	1.100000	-0.46
4577	869.767251	1015.933995	1.100000	15.54
4578	658.940429	819.269916	1.100000	0.60
4579	704.798091	1214.060153	1.100000	0.03
4580	868.358275	1004.047977	1.100000	14.81
4581	661.938408	1207.327764	1.100000	11.06
4582	564.741566	1223.423812	1.100000	23.97
4583	575.843573	1137.274804	1.100000	30.64
4584	892.401590	1122.466443	1.100000	15.58
4585	758.609097	1020.181865	1.100000	25.04
4586	637.184302	1104.485546	1.100000	-1.70
4587	470.643049	1199.522408	1.100000	19.61
4588	557.119015	1116.668039	1.100000	29.41
4589	646.899621	1081.401370	1.100000	1.64
4590	598.565497	878.490802	1.100000	17.21
4591	319.411768	1065.189081	1.100000	11.55
4592	692.722443	910.403344	1.100000	-0.92
4593	636.442261	944.856489	1.100000	14.53
4594	741.406294	951.625681	1.100000	14.36
4595	318.697972	1151.447930	1.100000	4.64
4596	692.936036	1087.021306	1.100000	28.73
4597	753.141910	1035.061178	1.100000	26.85
4598	309.244192	1205.274929	1.100000	0.65
4599	543.509634	785.610912	1.100000	10.30
4600	502.114866	1238.543580	1.100000	20.85
4601	691.621255	1222.479470	1.100000	3.04
4602	820.974598	1173.396694	1.100000	15.46
4603	805.471099	1076.459727	1.100000	22.43
4604	717.868791	943.890473	1.100000	11.97
4605	333.537461	1233.912860	1.100000	3.48
4606	425.265490	1229.539933	1.100000	13.85
4607	309.683292	1067.501477	1.100000	12.35
4608	656.786756	754.000281	1.100000	2.51
4609	309.847411	1214.750913	1.100000	-0.30
4610	474.379567	798.140075	1.100000	12.54
4611	516.965972	1303.653401	1.100000	17.30
4612	702.380778	1165.843723	1.100000	10.98
4613	814.217172	1256.536767	1.100000	6.51
4614	329.798449	1077.396221	1.100000	9.83
4615	894.579483	1000.034615	1.100000	13.21
4616	733.867964	984.612755	1.100000	21.60
4617	342.072751	1217.080529	1.100000	3.33
4618	333.744598	1122.153894	1.100000	5.42
4619	320.049567	920.895936	1.100000	0.46
4620	611.962727	1035.946239	1.100000	-2.56
4621	329.491817	1143.929849	1.100000	3.89
4622	760.653112	1295.586858	1.100000	-2.21
4623	686.487673	1158.815644	1.100000	7.70
4624	436.493646	1170.913754	1.100000	14.49
4625	336.093693	1031.448781	1.100000	9.35
4626	610.589209	1099.615714	1.100000	0.11
4627	652.156007	1073.084354	1.100000	5.58
4628	654.413656	1057.607543	1.100000	4.50
4629	446.327037	933.550821	1.100000	15.29
4630	496.727538	1311.175683	1.100000	16.48
4631	648.499559	883.534108	1.100000	8.89
4632	368.809279	900.011350	1.100000	4.53
4633	496.812919	1153.818379	1.100000	24.23
4634	714.078049	890.048416	1.100000	-0.90
4635	837.352408	908.832691	1.100000	4.29
4636	661.172253	1311.246413	1.100000	9.53
4637	672.383811	908.520356	1.100000	2.80
4638	345.208115	1089.467547	1.100000	6.98
4639	521.893832	864.427909	1.100000	19.18
4640	593.001978	1224.470622	1.100000	22.58
4641	344.944269	1204.601594	1.100000	2.81
4642	312.066880	1223.846072	1.100000	0.34
4643	418.508286	836.992054	1.100000	10.88
4644	552.745242	1093.558489	1.100000	22.50
4645	743.919137	789.539725	1.100000	11.46
4646	738.427013	1144.195662	1.100000	20.53
4647	458.093217	1208.337636	1.100000	17.87
4648	617.489142	918.930334	1.100000	19.30
4649	330.968442	1039.475273	1.100000	10.42
4650	436.394307	906.828219	1.100000	14.04
4651	688.314688	1118.207375	1.100000	21.97
4652	590.085239	1139.132748	1.100000	29.23
4653	646.165057	1310.318833	1.100000	11.19
4654	404.393860	1178.364730	1.100000	9.69
4655	465.132247	1310.114769	1.100000	15.41
4656	561.947494	1316.265000	1.100000	16.21
4657	482.488433	1007.851418	1.100000	16.63
4658	857.818592	1010.075291	1.100000	15.87
4659	661.222387	1331.976408	1.100000	8.70
4660	623.475396	1011.751200	1.100000	0.12
4661	441.029583	1271.893509	1.100000	15.02
4662	404.147655	1204.929061	1.100000	10.74
4663	473.372081	1033.710922	1.100000	9.64
4664	416.312816	902.706223	1.100000	11.24
4665	763.841229	820.405097	1.100000	9.85
4666	765.076066	945.284750	1.100000	12.54
4667	388.067393	1103.272955	1.100000	0.32
4668	868.610597	898.584152	1.100000	2.45
4669	669.291988	903.250400	1.100000	4.05
4670	389.533336	974.069545	1.100000	2.92
4671	787.627769	837.633504	1.100000	7.61
4672	541.229638	1280.449763	1.100000	19.06
4673	358.093041	871.401456	1.100000	3.79
4674	908.558408	881.714292	1.100000	0.36
4675	715.837793	1018.260601	1.100000	28.21
4676	838.803809	894.808540	1.100000	1.93
4677	726.593436	835.283060	1.100000	6.79
4678	676.957853	795.632475	1.100000	3.07
4679	394.341831	984.130973	1.100000	2.74
4680	806.517642	1117.462038	1.100000	20.74
4681	583.808852	1379.205744	1.100000	11.76
4682	361.699741	1223.130525	1.100000	6.08
4683	541.730843	1239.589054	1.100000	22.41
4684	337.025602	873.093788	1.100000	0.98
4685	655.152599	752.939006	1.100000	2.32
4686	779.501861	845.723037	1.100000	6.40
4687	633.304539	1370.292507	1.100000	9.43
4688	313.147368	952.983043	1.100000	4.43
4689	419.707625	1209.417786	1.100000	12.94
4690	898.463351	1022.470422	1.100000	14.36
4691	403.730931	927.395413	1.100000	8.64
4692	654.529248	1186.349932	1.100000	12.03
4693	660.948404	1313.620856	1.100000	9.46
4694	511.233532	1037.004868	1.100000	13.56
4695	509.423474	1224.402842	1.100000	22.26
4696	379.666915	1246.789051	1.100000	9.13
4697	481.422094	1080.192484	1.100000	14.40
4698	445.827866	863.750586	1.100000	14.41
4699	565.424610	1161.951925	1.100000	30.17
4700	504.702238	1049.536346	1.100000	8.66
4701	359.368321	1014.992276	1.100000	5.16
4702	383.863016	1140.299291	1.100000	3.61
4703	647.769380	1032.550420	1.100000	-1.24
4704	879.410965	873.709549	1.100000	0.38
4705	682.632089	1187.149795	1.100000	0.51
4706	634.131859	747.834625	1.100000	-0.37
4707	857.011529	1209.170085	1.100000	11.59
4708	726.482457	1218.761673	1.100000	4.38
4709	611.301733	1002.496712	1.100000	-1.85
4710	818.477474	886.903882	1.100000	0.57
4711	536.807213	1146.572404	1.100000	29.73
4712	716.458513	1313.618877	1.100000	2.07
4713	736.050144	915.926566	1.100000	5.91
4714	747.240115	898.307788	1.100000	2.22
4715	401.274517	1037.388607	1.100000	2.03
4716	742.438083	940.878466	1.100000	11.92
4717	415.495566	849.583914	1.100000	10.88
4718	508.183013	1181.088080	1.100000	24.91
4719	731.849499	1111.336929	1.100000	25.83
4720	627.491819	1036.122023	1.100000	-1.27
4721	711.577237	1127.102125	1.100000	22.89
4722	436.276846	873.430576	1.100000	13.67
4723	827.583891	1250.549217	1.100000	7.52
4724	492.454055	958.828165	1.100000	22.61
4725	883.655049	875.744941	1.100000	-0.00
4726	688.298738	1212.606732	1.100000	2.85
4727	382.758017	887.209798	1.100000	6.84
4728	484.103810	1277.638076	1.100000	17.66
4729	490.424942	912.679124	1.100000	21.13
4730	683.356908	1234.508546	1.100000	6.47
4731	722.628739	1295.861934	1.100000	0.70
4732	314.625249	893.093727	1.100000	-1.98
4733	697.882601	766.695692	1.100000	7.65
4734	770.832911	951.431771	1.100000	13.56
4735	820.928926	1129.420045	1.100000	19.07
4736	715.475838	1104.639480	1.100000	27.13
4737	391.925223	921.006485	1.100000	7.07
4738	381.068427	984.043320	1.100000	0.40
4739	474.266497	1313.011614	1.100000	15.67
4740	776.296311	1284.738205	1.100000	0.85
4741	712.543382	967.475953	1.100000	17.84
4742	417.448522	1067.702415	1.100000	0.16
4743	598.871762	1213.894714	1.100000	23.15
4744	654.555617	1326.691792	1.100000	9.59
4745	843.491048	1080.004360	1.100000	19.32
4746	704.252468	1144.597522	1.100000	17.53
4747	421.738829	1150.413787	1.100000	11.00
4748	308.024124	948.567207	1.100000	4.46
4749	430.240041	938.964149	1.100000	12.48
4750	778.003502	866.432519	1.100000	2.80
4751	676.887313	1095.092055	1.100000	24.67
4752	340.410936	1059.282559	1.100000	9.85
4753	611.579790	888.069060	1.100000	16.65
4754	396.631342	999.472570	1.100000	1.35
4755	787.831764	1032.920815	1.100000	23.12
4756	446.165405	1269.629972	1.100000	15.47
4757	418.270982	1230.954476	1.100000	13.06
4758	902.244365	915.360357	1.100000	4.69
4759	743.748171	1193.886860	1.100000	11.67
4760	552.694017	965.205519	1.100000	29.50
4761	619.031999	1215.803497	1.100000	20.60
4762	766.384121	965.734168	1.100000	16.43
4763	708.648507	1116.568360	1.100000	24.91
4764	469.002074	926.448881	1.100000	18.81
4765	452.581328	917.198649	1.100000	16.35
4766	401.747524	851.135047	1.100000	9.33
4767	866.693230	945.322823	1.100000	8.96
4768	514.249279	1274.384205	1.100000	19.08
4769	325.201477	1077.789882	1.100000	10.30
4770	811.904049	1210.422287	1.100000	11.68
4771	530.351022	1119.736083	1.100000	28.52
4772	710.388378	781.190089	1.100000	8.57
4773	505.201107	900.064638	1.100000	21.71
4774	798.273103	1097.801301	1.100000	22.43
4775	860.316440	902.628829	1.100000	3.09
4776	340.264178	1135.979646	1.100000	3.11
4777	658.880497	1276.015463	1.100000	11.22
4778	615.617444	897.407648	1.100000	17.17
4779	419.619621	1164.022790	1.100000	11.42
4780	467.691472	1244.246841	1.100000	17.94
4781	873.493320	1099.742108	1.100000	17.12
4782	638.758236	1299.001809	1.100000	12.54
4783	723.755809	808.899861	1.100000	8.55
4784	694.647557	984.967318	1.100000	21.16
4785	480.149968	1136.876206	1.100000	21.02
4786	723.292362	1031.390970	1.100000	29.29
4787	623.471117	1101.463176	1.100000	0.44
4788	707.979993	1159.411569	1.100000	14.18
4789	481.751210	988.990237	1.100000	18.99
4790	663.032591	1244.862589	1.100000	11.43
4791	722.868436	918.700386	1.100000	5.84
4792	604.616323	757.321388	1.100000	2.27
4793	755.030766	1292.327099	1.100000	-2.52
4794	487.361786	785.483009	1.100000	11.66
4795	722.372078	1307.475721	1.100000	1.05
4796	439.592682	796.213268	1.100000	10.93
4797	709.504619	1077.932294	1.100000	30.30
4798	446.921524	1184.855102	1.100000	16.42
4799	504.958254	1289.004868	1.100000	17.91
4800	676.188918	863.273992	1.100000	0.92
4801	544.111826	1122.196941	1.100000	29.93
4802	384.878451	1037.050110	1.100000	4.28
4803	617.152766	848.405959	1.100000	10.74
4804	341.266219	957.624180	1.100000	1.70
4805	590.766483	1207.814794	1.100000	24.45
4806	753.162653	916.298912	1.100000	6.43
4807	615.311271	1337.631127	1.100000	12.31
4808	659.548241	1222.810804	1.100000	12.27
4809	344.649626	967.769032	1.100000	2.26
4810	375.450068	1095.846396	1.100000	1.87
4811	814.962759	915.911535	1.100000	5.83
4812	726.120825	988.249277	1.100000	22.62
4813	698.583662	889.159388	1.100000	-1.36
4814	304.231623	1051.455999	1.100000	13.16
4815	397.203331	1273.566983	1.100000	11.38
4816	894.578888	1190.210199	1.100000	12.26
4817	585.488035	717.657530	1.100000	-0.01
4818	867.443509	1169.487751	1.100000	14.37
4819	533.808169	1313.127696	1.100000	16.82
4820	466.944651	1171.497788	1.100000	19.41
4821	705.397508	782.239609	1.100000	7.90
4822	356.102810	1244.339745	1.100000	6.53
4823	323.903464	973.274085	1.100000	5.34
4824	638.701843	949.340562	1.100000	13.07
4825	636.030653	1336.096928	1.100000	10.84
4826	880.665726	1175.568627	1.100000	13.56
4827	809.045643	908.629886	1.100000	4.62
4828	569.631662	987.875802	1.100000	25.66
4829	592.057132	898.615243	1.100000	20.77
4830	787.997469	1154.402903	1.100000	18.35
4831	681.288275	864.699018	1.100000	-0.19
4832	566.757414	742.355128	1.100000	4.04
4833	626.404953	1325.933517	1.100000	12.15
4834	370.895659	1022.385986	1.100000	4.43
4835	832.075855	1022.781048	1.100000	18.54
4836	480.251967	1023.637917	1.100000	13.17
4837	492.359572	1185.591800	1.100000	22.79
4838	493.639858	1278.767527	1.100000	18.06
4839	707.268320	1096.798661	1.100000	28.23
4840	607.329284	878.242693	1.100000	16.00
4841	852.342354	1059.426909	1.100000	18.52
4842	451.645216	831.549017	1.100000	13.56
4843	360.728879	1006.604885	1.100000	4.07
4844	709.420025	864.298356	1.100000	2.51
4845	700.065285	1331.498762	1.100000	4.28
4846	861.638321	904.314709	1.100000	3.34
4847	759.319682	1197.095198	1.100000	12.24
4848	453.873183	889.045165	1.100000	16.04
4849	703.208685	1212.034340	1.100000	-0.02
4850	730.289936	1099.858253	1.100000	27.36
4851	522.236985	1046.332191	1.100000	9.62
4852	662.218294	746.915228	1.100000	3.55
4853	448.083455	1015.587623	1.100000	8.65
4854	640.436043	904.557702	1.100000	12.57
4855	433.518695	830.103654	1.100000	12.07
4856	672.587152	1084.699551	1.100000	24.25
4857	446.432271	889.121823	1.100000	15.17
4858	615.832213	1223.862753	1.100000	20.36
4859	813.839152	1005.117316	1.100000	18.56
4860	476.650238	816.603017	1.100000	13.96
4861	810.374590	956.132024	1.100000	12.62
4862	501.277475	1210.982368	1.100000	22.48
4863	553.907245	1057.670139	1.100000	-1.38
4864	390.192261	1146.585108	1.100000	5.24
4865	797.325240	847.983006	1.100000	5.83
4866	582.057200	1368.172995	1.100000	12.40
4867	536.033941	772.464778	1.100000	9.23
4868	719.464788	962.311743	1.100000	16.77
4869	838.959578	1237.527194	1.100000	9.01
4870	373.030119	1220.451194	1.100000	7.33
4871	443.454960	1275.495079	1.100000	15.14
4872	435.469930	1123.099982	1.100000	11.40
4873	541.152222	1310.813809	1.100000	16.93
4874	643.281793	994.779943	1.100000	2.20
4875	859.957722	1091.029427	1.100000	18.09
4876	514.673754	774.921711	1.100000	10.27
4877	793.930721	937.637294	1.100000	10.21
4878	746.425573	982.612508	1.100000	20.60
4879	881.965858	1054.219371	1.100000	16.46
4880	619.902107	1176.916453	1.100000	23.11
4881	721.030472	1059.835976	1.100000	30.62
4882	814.171384	1070.150186	1.100000	21.70
4883	809.375268	908.638671	1.100000	4.61
4884	747.551295	1062.052773	1.100000	28.29
4885	564.457708	782.153212	1.100000	8.61
4886	663.111157	885.126531	1.100000	5.44
4887	697.779540	1158.148450	1.100000	11.89
4888	766.235851	1300.951246	1.100000	-2.21
4889	703.202958	831.165355	1.100000	4.61
4890	579.895581	828.267196	1.100000	12.64
4891	900.181514	1217.487713	1.100000	10.35
4892	630.268579	1191.346204	1.100000	20.05
4893	704.965789	1226.632608	1.100000	-0.48
4894	572.376785	920.647178	1.100000	25.50
4895	459.653066	1190.471380	1.100000	18.28
4896	839.942639	1197.204184	1.100000	12.87
4897	362.959580	977.628961	1.100000	0.67
4898	517.611449	1247.817017	1.100000	21.04
4899	413.913881	867.815796	1.100000	10.98
4900	813.415816	1033.037310	1.100000	20.72
4901	554.332342	1184.349496	1.100000	28.01
4902	428.038266	982.472696	1.100000	9.13
4903	630.056322	1018.766932	1.100000	0.07
4904	800.717109	1018.528130	1.100000	20.86
4905	327.944416	1070.735380	1.100000	10.45
4906	496.370434	931.406608	1.100000	22.73
4907	830.228262	1019.707229	1.100000	18.48
4908	367.864031	1253.847277	1.100000	8.15
4909	621.516519	790.419946	1.100000	3.55
4910	441.385658	1049.374225	1.100000	0.61
4911	750.138620	819.964202	1.100000	9.50
4912	402.355338	1156.782993	1.100000	8.08
4913	462.105900	1112.398301	1.100000	15.60
4914	776.871094	800.416142	1.100000	12.22
4915	640.605460	1204.509733	1.100000	17.13
4916	618.402872	1131.808392	1.100000	21.61
4917	616.385560	736.867812	1.100000	-1.00
4918	527.994067	1230.659002	1.100000	22.80
4919	709.910151	1013.309397	1.100000	27.64
4920	346.170077	982.668332	1.100000	3.56
4921	608.625485	758.794319	1.100000	1.97
4922	498.934313	1230.621407	1.100000	21.11
4923	673.071078	800.769036	1.100000	2.10
4924	774.530466	1071.712851	1.100000	25.43
4925	805.032640	936.214626	1.100000	9.60
4926	437.236374	846.657103	1.100000	13.01
4927	369.491204	1172.058356	1.100000	3.90
4928	658.996978	1018.770965	1.100000	14.59
4929	754.733990	1176.191298	1.100000	15.46
4930	693.193506	987.425417	1.100000	21.64
4931	425.800339	1179.377787	1.100000	13.06
