TAG,SINR,DISTANCE,RXNODE,TXNODE
2,14.79,312.74,8025,53
0,-0.87,361.67,440,40
2,11.00,255.18,1988,41
2,14.95,72.97,3268,44
1,4.37,252.61,5061,9
2,8.64,239.46,7250,52
2,6.27,290.66,8234,16
1,5.91,201.14,9343,37
0,-0.64,85.63,427,38
0,0.82,325.63,2327,42
2,17.02,230.53,3258,6
2,7.59,156.35,9486,37
2,12.55,289.79,763,1
1,4.53,265.10,6546,50
2,29.46,131.82,7284,52
1,1.10,333.91,1894,19
2,13.00,258.76,4356,46
2,22.64,200.37,6196,31
2,14.18,251.55,7079,14
2,11.29,145.93,7726,53
2,19.28,186.43,219,19
2,9.56,194.44,495,38
2,15.90,207.67,1850,22
2,14.45,298.64,8995,17
2,13.04,227.99,4551,27
2,13.80,314.48,6659,51
2,27.45,151.57,6757,32
2,17.55,219.83,3346,25
2,29.91,135.63,5934,49
0,0.45,255.18,6475,50
2,14.91,259.34,7633,15
1,5.66,322.07,7796,15
0,-2.92,577.82,698,0
2,20.47,188.16,2015,41
0,-1.11,348.56,2095,24
1,3.16,257.78,8685,17
2,22.89,127.64,9071,37
2,11.94,294.00,3739,45
2,22.28,187.97,5378,10
2,17.28,273.82,7979,53
2,26.89,119.50,5198,48
1,3.62,330.51,2346,24
2,16.32,86.83,3503,44
2,24.83,211.56,3662,7
2,21.45,186.87,9086,37
2,9.85,60.76,9191,56
2,10.04,225.99,2496,4
2,9.79,196.67,4508,8
1,3.86,373.84,6365,49
2,14.42,260.91,2561,42
2,7.06,274.83,8537,16
1,1.11,330.01,9300,56
2,22.90,173.72,4037,26
2,14.05,245.58,7373,14
1,5.07,256.92,8107,54
0,0.60,339.24,3610,45
0,-0.65,54.73,4552,8
2,11.97,156.72,4604,9
2,7.57,344.33,102,4
2,8.60,127.63,757,1
2,7.03,312.59,1175,2
0,-1.58,292.58,3919,7
2,14.65,300.63,4335,8
1,4.98,272.34,5353,10
1,1.57,67.84,6444,31
2,28.54,82.46,7363,33
2,13.65,259.08,1641,22
1,2.86,150.68,2575,24
1,5.08,354.23,2779,35
2,6.30,296.25,9359,37
0,-2.08,587.88,4209,26
0,-1.60,244.45,4226,27
2,7.32,157.35,8653,55
2,29.51,81.57,5628,11
2,24.94,94.31,7873,15
2,10.33,183.59,8327,54
2,12.97,139.07,9278,37
2,11.87,129.01,590,39
1,1.95,299.38,2966,43
2,13.56,254.55,5442,29
2,20.30,146.06,5556,10
2,29.53,130.96,5610,49
0,-0.04,288.48,5925,49
2,21.64,144.96,8415,16
2,8.88,321.55,9280,6
1,1.72,323.72,1807,3
0,0.53,293.68,1857,22
1,4.01,221.42,4573,47
0,0.41,341.17,1333,3
1,4.83,342.82,3298,39
2,13.09,289.19,7741,15
1,2.03,374.40,97,40
2,26.99,113.21,6880,13
2,18.98,130.64,7098,33
2,9.65,163.29,5059,28
0,-1.97,623.96,5346,11
2,6.85,324.88,6297,49
2,25.54,147.65,858,1
2,17.20,166.69,2244,23
2,10.12,237.67,2534,23
2,8.92,257.34,7865,53
2,16.64,144.71,8454,16
2,9.83,230.45,263,0
2,17.97,156.51,894,39
2,24.62,138.62,3024,5
0,-0.12,296.34,3243,6
1,4.91,304.52,8528,16
1,4.43,250.18,523,0
0,-1.13,327.26,730,20
2,11.98,175.86,766,39
2,13.54,176.56,2822,24
2,10.58,246.50,5707,11
0,0.93,361.53,7535,34
2,9.95,280.25,413,0
2,12.23,244.84,607,39
2,11.91,281.83,1392,21
1,2.49,330.12,5543,10
2,8.88,282.79,2621,5
2,7.90,329.54,4821,27
2,13.56,303.19,4826,9
2,16.31,225.31,7390,52
2,8.38,223.78,7509,14
0,0.04,365.87,7647,43
2,7.62,334.08,2533,41
2,6.08,301.00,4682,28
2,24.65,159.33,5056,9
2,24.86,155.01,7689,53
0,0.18,563.26,8517,44
2,15.29,95.83,9508,37
1,5.74,339.37,2251,24
2,10.59,312.59,4199,8
2,9.52,208.59,5176,48
0,0.46,346.32,4619,10
1,3.55,261.63,4909,47
0,0.83,153.33,7346,33
2,18.99,217.94,7513,33
1,5.01,317.16,317,38
2,12.09,246.67,1517,21
0,-1.37,322.44,2712,24
2,25.21,77.50,8195,16
2,15.35,250.83,1497,2
2,19.93,167.89,6046,49
2,12.81,305.70,6704,32
2,11.46,313.33,4645,27
2,29.32,95.07,9132,56
0,-0.28,571.72,9524,45
2,13.44,266.37,1276,40
0,-0.40,214.29,2853,24
2,9.73,258.38,3759,45
2,25.66,97.17,9380,37
0,0.60,233.27,2124,42
2,18.00,208.72,4140,46
0,-1.16,419.25,7457,34
2,12.15,262.05,8427,16
0,0.25,354.30,1253,3
0,-1.73,267.08,5714,49
0,0.57,195.21,6012,11
2,15.87,234.27,5350,10
1,3.42,366.55,9110,6
1,1.24,335.08,2461,41
1,2.58,289.94,5409,10
1,3.20,247.16,9287,56
2,22.52,250.07,3615,7
1,1.60,364.70,5214,21
2,16.30,276.78,6081,31
0,-3.43,433.99,905,46
0,-0.67,308.29,1022,39
2,9.82,199.44,2554,23
2,10.59,268.52,4327,46
1,1.93,353.97,1771,48
2,28.26,142.36,6097,50
2,21.82,161.07,6100,12
2,9.75,204.99,6787,13
1,5.11,350.18,7354,42
1,5.74,212.37,567,1
2,9.89,294.84,1450,21
2,8.37,207.32,1551,2
2,10.91,268.40,8604,36
1,1.39,347.29,9450,6
2,19.18,232.06,6147,31
1,4.22,256.53,7161,14
0,0.22,376.39,7253,42
2,9.16,125.56,5054,47
2,22.59,172.35,9533,37
2,20.27,189.07,1252,40
2,14.56,256.59,1904,3
2,9.04,327.56,2300,41
2,17.82,259.29,5645,30
2,9.34,251.24,1686,3
2,19.74,104.99,3148,25
2,16.62,149.12,3708,45
2,10.45,284.72,5883,49
2,23.66,187.77,7823,15
2,8.08,305.96,2933,43
2,17.87,218.74,4647,28
2,12.76,306.93,6571,32
1,5.96,274.58,7048,13
2,18.58,212.27,7477,52
2,14.14,218.08,1798,3
2,10.60,297.20,1960,41
0,-0.21,183.04,2258,23
2,19.23,200.56,7830,53
0,-2.35,347.37,7910,43
0,0.93,340.63,8033,15
2,12.47,305.30,6694,50
0,-1.55,333.35,2200,4
2,14.76,208.68,2399,4
2,9.11,212.26,5064,10
2,8.32,218.55,5479,10
2,15.65,278.82,5980,30
0,-3.69,609.39,8333,44
2,7.35,225.49,8959,17
1,4.90,237.58,3954,26
2,7.19,322.05,4002,7
1,5.44,266.32,4962,28
2,28.42,146.03,3787,45
0,1.05,352.93,6224,23
2,14.54,218.10,337,0
0,-0.29,216.39,2202,42
1,4.56,377.22,2431,13
1,2.69,357.26,4354,2
2,11.03,315.09,6879,33
1,1.11,350.25,6886,50
2,13.66,255.59,2189,23
0,-0.24,154.62,5633,49
2,16.29,202.76,8798,17
2,18.36,207.21,3680,45
2,11.81,257.09,5451,48
0,-0.06,405.28,8348,44
2,16.02,266.52,8820,55
2,13.04,262.11,322,38
1,4.44,253.76,1317,40
2,18.22,110.06,2856,43
1,1.28,202.07,191,0
2,10.39,273.56,1038,1
0,-0.04,336.13,7476,33
2,7.97,226.94,8711,36
0,-3.04,603.84,9030,16
2,24.53,180.37,9041,17
1,2.79,352.45,165,4
2,15.69,293.75,4565,28
2,23.27,170.75,6207,50
2,17.40,224.64,6087,12
1,1.49,343.15,6317,49
2,17.20,230.59,8797,55
2,11.02,309.26,8974,56
0,-0.80,215.29,580,39
2,9.87,283.20,5057,47
0,0.08,357.88,5749,22
2,31.66,113.80,8052,53
0,-0.99,417.47,965,37
1,5.92,70.37,2315,42
2,10.26,176.16,2367,42
2,12.92,273.00,6680,13
2,10.97,184.19,7251,52
2,9.41,260.70,7854,15
2,6.80,356.70,9199,45
2,28.72,104.20,72,38
0,0.60,251.52,3037,5
1,2.52,253.25,5474,10
1,2.91,322.79,1067,40
2,11.85,316.52,5190,29
2,20.54,129.25,2563,24
2,28.07,145.55,5009,28
2,18.31,212.24,5253,29
2,7.39,324.10,6189,23
1,4.53,347.73,6550,23
2,18.29,141.16,410,38
2,9.07,171.38,1849,22
0,-0.02,406.35,2338,24
2,16.01,239.74,8654,36
2,10.54,202.44,6683,32
0,-0.20,336.36,7524,14
2,13.11,259.56,7596,34
2,24.12,147.18,8257,35
2,19.68,213.43,9530,56
2,27.12,117.02,3226,25
1,3.20,269.69,4255,46
2,8.75,337.67,7760,53
2,24.08,166.37,5635,30
2,21.52,198.63,4486,8
2,14.83,267.36,6253,31
2,16.88,143.35,6478,12
2,18.40,121.97,8419,54
1,4.04,338.22,443,40
1,5.01,231.40,3518,25
1,3.84,259.54,4131,8
2,12.72,220.22,5041,9
1,5.18,309.48,7273,52
2,34.39,115.87,7844,53
2,11.91,215.53,979,20
1,4.35,204.08,3805,45
2,9.35,337.84,4625,10
2,7.20,308.73,8706,55
2,16.98,200.86,9094,37
2,20.60,158.22,4878,9
2,9.85,267.28,5224,10
2,12.91,176.97,5535,29
2,9.83,320.74,8332,44
0,-0.99,300.29,2646,5
2,11.92,176.91,4716,9
1,4.85,267.04,5494,10
2,15.52,237.92,5038,47
1,2.72,317.32,7311,52
2,28.68,130.62,8511,16
2,13.46,119.87,1198,40
1,4.68,215.89,7661,15
2,22.76,247.29,7755,53
1,5.01,236.66,2631,43
1,3.59,335.14,3250,36
2,17.10,76.96,2474,4
2,26.28,142.07,8481,35
1,2.75,221.91,176,19
2,18.46,186.84,996,1
0,-1.12,322.97,2067,4
2,23.74,185.52,9050,55
1,1.86,353.44,2046,48
2,33.77,87.79,3924,7
2,9.05,255.77,6371,50
2,7.16,315.57,1348,47
2,11.98,225.50,7205,33
1,5.10,251.77,8202,16
2,28.52,96.78,8500,35
2,16.64,124.66,8868,36
2,23.87,162.74,871,1
2,7.80,326.83,3415,36
2,18.49,190.08,4976,47
2,9.57,116.96,5036,28
2,16.35,189.75,6383,12
2,13.35,310.11,9156,18
2,13.01,173.29,912,39
1,5.09,305.91,3710,7
2,8.00,292.84,4485,46
0,-0.22,388.99,1590,48
2,29.76,173.25,3800,7
0,-1.71,585.25,8681,56
2,17.99,258.52,4432,8
2,9.50,325.00,5092,21
2,26.31,83.76,138,19
2,27.67,91.99,1166,40
2,16.19,125.46,2807,43
2,8.87,213.44,4091,27
2,8.57,268.41,4935,9
2,12.47,243.60,6298,50
2,22.31,162.91,8841,55
1,2.70,141.03,613,1
1,4.30,334.06,2227,24
2,6.96,301.82,3110,6
2,7.70,292.33,265,0
2,23.16,97.07,3363,6
1,1.82,340.28,6419,23
2,24.10,159.06,2089,42
2,20.76,77.49,4370,8
2,29.63,81.46,6027,11
2,21.71,183.09,4773,47
2,25.50,136.79,4894,47
2,11.47,248.79,6176,31
0,1.07,402.82,7293,42
2,17.17,202.22,7646,15
2,28.56,109.52,385,0
2,14.86,237.93,1870,3
2,9.98,251.17,3723,26
2,7.92,184.27,9322,18
2,13.62,253.75,1610,3
2,15.67,302.63,5605,30
2,23.73,221.90,5718,30
1,3.28,313.02,6115,12
2,31.00,111.98,6978,32
2,12.89,299.28,7809,53
1,3.40,379.47,1774,48
1,2.51,342.13,4608,27
2,9.33,286.69,4766,47
2,30.22,168.57,7714,53
2,8.15,305.50,88,38
2,7.04,349.31,673,46
0,0.12,565.22,4660,27
2,9.96,190.46,121,38
1,1.61,379.30,2826,14
2,23.94,156.48,2976,5
2,19.95,190.59,2803,24
2,11.33,333.13,3738,7
2,14.33,281.75,5578,11
2,23.57,188.16,6098,31
1,4.03,250.61,6128,50
1,3.04,172.63,903,39
2,14.26,231.56,1645,3
0,-1.83,563.80,1818,12
1,3.15,274.24,7770,34
2,15.58,248.98,8316,35
2,6.16,311.53,3865,26
2,13.38,300.57,5000,28
2,17.72,180.80,6006,30
2,26.29,89.06,6326,12
2,6.25,303.27,6836,32
2,24.56,96.76,7290,33
2,20.24,149.24,2467,23
2,10.97,228.56,2905,5
2,16.76,275.96,5183,29
2,18.93,192.31,4455,27
1,5.04,317.88,5413,29
2,28.88,138.43,8328,54
2,19.30,83.89,9095,37
2,22.85,169.36,1153,2
2,14.68,251.50,2036,41
0,0.85,386.90,2899,35
2,12.12,167.81,2212,23
1,2.09,337.67,3326,5
2,19.63,224.97,4223,27
0,-0.45,151.37,9053,55
2,27.11,119.99,9460,18
1,1.84,346.08,2254,41
2,29.89,104.43,3602,26
2,16.94,271.57,8464,54
2,6.17,290.20,3854,45
1,3.24,269.28,1804,41
2,18.38,160.53,1821,22
2,10.35,284.39,2656,43
2,31.16,105.87,6088,31
2,31.14,123.51,8028,34
2,32.77,114.35,4004,7
2,14.46,275.16,4133,27
2,7.96,180.78,6003,11
1,4.24,146.48,3351,25
2,31.64,111.51,7575,15
2,6.96,317.40,7742,43
1,2.34,266.79,8888,55
2,10.06,282.50,9075,56
2,25.47,82.73,843,1
1,4.80,334.76,1128,20
1,5.23,153.35,3030,5
2,15.92,108.11,353,19
0,-0.99,179.09,609,1
1,5.10,356.13,2551,13
1,2.64,372.56,3552,39
1,2.30,265.27,6061,11
2,10.07,244.32,2198,4
1,1.48,62.73,3142,44
2,15.15,114.23,3530,44
2,7.72,132.10,9289,56
2,15.43,194.98,1397,40
2,20.37,239.61,7677,53
1,2.14,241.64,7933,15
2,22.64,153.40,2510,23
2,20.59,271.25,5996,30
2,23.00,131.06,7110,33
2,8.90,236.99,3227,44
0,-1.92,533.69,6048,31
2,13.54,255.81,7992,53
2,24.15,186.13,5736,49
0,-3.37,602.34,6678,33
2,18.57,187.68,7987,15
1,5.28,270.13,2228,4
2,8.41,280.29,3241,44
2,8.41,214.83,4264,46
2,21.12,211.85,5944,11
0,0.82,367.34,297,40
2,19.02,188.66,436,0
2,6.56,204.81,4513,27
2,21.44,263.74,7810,53
2,26.53,83.48,1320,40
2,9.51,329.02,5621,22
2,7.71,348.14,6526,49
2,6.18,155.58,7115,33
1,1.79,398.23,8760,56
2,28.14,97.57,2777,5
2,22.08,191.46,4462,27
2,12.94,185.75,6125,31
1,4.60,287.46,95,0
2,21.21,216.89,8777,17
0,-1.37,358.63,349,25
2,29.78,156.29,5573,30
2,10.00,284.43,4951,9
0,-2.22,338.14,6225,12
1,3.19,256.96,7162,33
1,3.03,247.75,7404,14
0,-0.18,407.24,7732,43
0,-0.77,220.15,695,39
0,-2.07,566.10,1297,47
1,2.23,283.97,2867,43
2,16.16,240.56,9238,37
2,11.09,239.57,9522,56
2,24.02,153.69,7286,33
0,-1.56,327.93,2292,42
2,20.60,168.79,4761,28
2,6.74,359.96,6995,50
1,1.89,108.91,2305,4
1,4.39,186.76,3457,44
2,16.58,274.55,8616,55
1,1.14,189.43,1005,1
2,24.56,108.06,3487,6
2,32.78,97.99,7773,53
2,8.87,297.57,1107,40
2,11.45,287.31,3114,44
1,2.88,389.58,7445,42
2,14.41,287.45,5098,10
2,6.97,353.30,7391,34
2,11.44,250.50,8902,17
2,10.88,227.75,830,20
2,9.49,177.87,2188,23
1,1.55,91.14,2929,5
0,0.85,291.31,4740,9
2,11.51,126.64,5020,9
2,16.22,167.24,9423,56
2,17.12,185.45,1057,20
2,8.75,312.00,1125,3
0,0.44,388.05,4154,2
2,15.79,249.57,7772,15
0,0.55,297.16,8635,17
1,1.42,325.50,2311,23
2,25.45,104.44,3873,26
2,8.52,258.98,7756,53
2,14.04,260.85,1436,21
1,2.14,294.97,1558,40
2,16.33,234.71,1974,3
0,-0.10,277.34,7790,34
2,24.34,148.10,362,19
2,16.93,84.11,856,20
1,3.12,250.47,890,39
2,10.31,264.39,1203,40
2,19.74,229.30,5733,11
1,3.29,217.48,8824,36
2,23.16,113.36,9158,18
2,27.79,93.11,502,0
1,1.35,213.28,907,39
2,15.17,234.86,1103,2
2,10.05,298.31,6436,12
2,22.39,239.15,7820,53
2,12.70,287.54,7959,53
2,9.92,276.13,1408,21
2,14.56,260.07,3065,6
2,20.55,205.41,4568,28
0,0.46,343.00,2939,35
2,10.26,325.58,5007,10
1,3.00,278.64,8276,54
2,8.94,262.85,8384,54
2,7.81,343.70,937,46
2,9.03,61.69,1250,21
2,24.84,123.88,2073,42
2,15.33,281.35,4559,8
2,17.72,271.81,7771,53
0,-2.46,284.55,6035,49
2,11.72,207.54,6116,31
2,10.48,272.25,7502,33
1,3.31,360.88,1223,3
2,15.47,247.93,3460,6
0,-1.61,617.07,4360,26
2,8.00,334.65,6573,33
1,3.82,362.71,2769,14
2,15.72,195.13,3705,45
2,15.66,117.78,6016,11
0,-1.85,563.61,4709,27
2,29.21,132.42,4992,9
1,3.39,295.57,1209,40
1,1.58,355.48,1992,48
2,8.00,362.05,3847,1
2,15.06,221.77,4144,27
2,8.39,322.32,6662,33
2,28.34,143.03,8983,17
2,14.33,85.10,1076,21
2,16.57,228.04,194,0
2,8.31,301.24,2825,5
2,27.62,139.64,8460,16
0,-0.64,574.29,8602,16
2,16.82,274.43,4819,28
2,6.81,286.78,7129,33
2,20.48,224.05,8108,54
2,30.62,77.65,7842,53
2,18.47,289.11,4034,7
2,23.03,174.02,5777,49
2,27.92,191.24,7625,53
1,4.15,319.98,7422,14
1,2.16,368.60,8445,44
2,15.98,243.43,8809,36
1,4.25,174.45,1018,20
2,9.73,263.47,4940,47
1,3.47,336.77,5094,11
2,12.27,237.25,7239,14
2,7.97,323.45,8796,56
2,9.25,305.03,3384,6
2,15.53,212.46,5049,28
0,-0.72,358.69,5186,21
1,1.71,56.05,3773,7
1,3.30,295.12,1256,40
2,23.65,145.83,1840,3
1,3.72,163.87,3477,6
2,17.97,200.68,8188,16
2,24.04,153.93,9479,37
2,6.38,273.37,515,38
2,26.19,128.69,3023,5
2,10.83,304.99,5868,11
1,1.93,304.22,8336,54
2,25.60,87.64,8370,35
2,23.82,158.38,1055,20
2,9.29,260.75,2529,42
0,-1.74,167.65,4366,8
2,16.54,259.51,7283,33
2,9.90,264.40,4129,27
2,26.34,149.88,4422,27
2,9.21,292.33,6349,50
0,-1.77,345.42,2952,14
0,-1.19,580.65,5557,21
2,21.10,146.79,7561,14
1,5.57,349.34,8373,44
2,23.54,106.40,9345,56
0,0.80,338.36,966,0
0,0.01,134.09,1095,2
2,9.44,84.13,2487,23
2,12.57,167.52,5520,48
1,2.33,156.10,5849,30
2,20.97,202.20,9328,56
0,0.54,403.78,283,25
2,13.27,264.93,602,20
2,17.31,195.03,4109,46
2,29.70,111.28,4083,8
2,25.97,144.02,8870,36
2,18.40,233.45,9131,18
2,20.96,189.54,1687,22
1,4.66,277.27,6350,12
2,20.79,215.31,7935,15
1,3.54,58.97,8631,17
2,7.52,268.74,8891,55
0,0.19,353.57,1536,20
1,2.13,388.09,1547,3
2,6.38,236.46,3131,25
2,21.61,70.56,7126,14
1,5.96,253.72,8018,34
2,19.68,203.25,8245,35
0,1.07,312.12,2483,23
2,12.18,280.68,2838,43
2,24.38,148.41,3317,44
0,1.07,288.24,6587,32
1,4.91,281.27,7216,52
2,18.02,153.16,8662,36
2,18.71,197.19,1173,2
1,3.15,387.41,4999,10
2,28.28,129.34,6368,31
1,2.27,355.81,557,25
2,14.25,178.66,3323,25
2,18.09,258.66,4875,9
1,2.05,405.06,3797,1
2,17.94,240.33,4780,28
2,8.58,270.02,5954,49
2,20.62,140.72,1117,2
0,0.47,323.60,2105,42
2,20.34,154.76,2923,5
2,18.40,217.12,7121,14
1,2.90,298.44,258,0
2,19.23,199.12,2151,4
0,-1.93,354.53,4243,26
2,12.26,257.37,7393,14
2,26.52,147.70,8802,17
1,3.67,209.81,1528,40
2,7.52,291.72,1738,22
2,9.36,272.96,5467,48
2,24.15,83.57,9394,37
2,19.95,194.83,3097,44
0,-2.05,342.47,5407,48
2,20.76,145.97,9126,18
1,5.17,336.90,8058,43
2,23.57,165.62,571,1
2,26.19,94.44,2492,23
2,11.28,260.72,5270,48
2,9.61,316.64,5764,30
0,-1.48,584.34,6642,33
1,2.98,338.17,4457,2
2,18.93,236.62,6356,31
0,-3.55,555.86,2490,13
2,10.98,152.26,3932,26
2,26.84,162.31,4021,26
2,21.29,142.02,8810,36
2,17.53,212.48,5167,29
2,19.05,195.76,6539,50
2,19.67,192.84,8650,36
2,16.29,204.21,3242,44
2,8.84,119.57,4337,8
1,2.80,158.84,4637,47
2,19.94,195.09,7255,52
2,26.71,161.38,7652,15
2,27.13,114.88,1471,21
2,12.21,288.58,2326,23
2,12.45,178.75,2536,4
2,8.33,329.86,6728,51
0,-0.60,122.68,7023,32
1,4.55,367.54,8753,56
2,11.69,215.89,8478,54
2,12.14,271.66,2549,23
1,5.61,330.09,3564,1
0,-1.90,425.22,7629,43
2,13.70,268.93,2739,5
2,14.86,89.24,5342,29
1,2.46,378.57,6400,49
2,14.86,212.66,7143,52
2,11.70,264.99,1859,3
2,9.30,328.25,4510,26
1,4.28,298.13,4845,28
1,1.55,359.25,3369,39
2,20.38,203.47,8036,15
2,21.13,186.49,8904,17
0,-1.60,54.73,1654,22
2,14.23,250.68,1743,41
1,1.53,179.91,1869,41
0,-1.77,557.56,1363,47
1,2.87,339.94,9270,6
2,17.67,206.20,5328,48
2,24.64,146.26,6005,30
1,2.01,283.81,6669,13
0,0.50,339.76,2820,35
2,28.33,133.38,4191,27
1,2.05,273.34,4203,46
0,-0.43,223.37,5839,30
2,6.56,216.83,6554,50
2,10.61,304.63,783,39
2,15.59,68.81,1062,39
2,23.58,145.08,2493,4
2,9.37,255.69,9203,56
2,24.89,158.76,7043,51
2,28.93,116.16,8145,35
1,2.72,233.42,1910,3
1,4.39,298.38,6186,50
2,10.13,253.79,6686,13
2,17.98,229.79,4064,8
1,3.00,390.38,7008,50
0,-0.15,112.61,4439,27
2,8.24,280.05,5293,29
2,28.17,139.65,7248,52
2,6.57,334.74,3051,35
0,-2.09,337.52,6278,50
2,14.86,217.49,8657,36
1,2.36,180.12,7105,33
2,16.49,277.72,7527,52
2,13.76,271.08,8297,35
0,-0.42,379.16,9294,45
0,-1.15,582.40,9413,6
2,8.36,321.28,113,25
2,33.78,94.45,5651,30
2,8.29,241.37,6417,31
2,16.87,67.00,2956,43
2,12.14,308.43,7059,33
2,7.33,276.05,8690,17
2,22.13,224.43,7807,53
2,12.34,293.34,1324,2
0,-0.73,274.12,2049,22
2,11.36,322.86,3824,7
1,3.23,370.86,882,0
2,12.43,145.86,1106,40
2,13.90,271.79,3144,6
2,6.07,283.59,6513,50
2,24.19,144.55,1394,2
2,19.01,206.36,1707,41
2,13.42,283.54,4389,27
0,0.10,341.12,1196,20
1,5.78,249.11,2669,43
2,12.62,260.88,3838,45
2,10.45,329.87,4905,10
2,19.63,205.30,6374,12
1,4.55,292.95,9500,56
2,20.33,106.85,254,19
1,5.00,317.96,2648,43
2,13.74,288.81,3736,26
1,5.24,238.39,4864,28
0,-2.10,618.11,5320,11
2,12.31,175.68,5981,11
0,-0.10,391.30,1556,20
1,3.33,225.76,1959,22
2,13.26,256.86,2877,43
1,1.31,245.57,6606,32
2,20.14,220.55,4938,28
1,4.37,217.51,5989,49
1,5.97,344.80,6425,23
0,-0.02,374.70,3003,35
1,2.16,321.65,3724,26
2,15.62,127.39,6227,50
2,18.61,183.87,8547,35
0,0.91,380.25,528,25
0,0.41,313.57,827,20
2,6.22,346.91,1736,12
2,17.08,219.65,9526,18
2,8.87,230.28,2936,24
1,5.32,335.44,7051,33
2,25.20,150.73,8817,36
2,9.87,158.51,8347,54
2,17.87,202.52,8903,36
0,0.63,386.80,9520,6
2,18.02,169.28,6496,31
2,19.80,220.17,7781,34
2,8.15,251.34,8521,54
2,17.79,218.31,9458,56
2,11.26,212.28,994,39
2,6.31,350.05,1957,48
2,10.76,211.69,2685,24
1,3.60,359.22,6089,49
2,10.73,296.07,7657,53
2,30.95,96.77,8993,17
2,24.04,127.72,9257,18
1,4.08,326.65,64,25
0,-3.47,585.97,1330,20
2,14.28,257.25,3312,44
2,19.34,198.09,6638,13
2,26.02,95.78,2322,4
0,0.42,411.59,5360,11
1,3.07,320.53,6545,50
1,3.92,349.41,2694,14
2,7.65,322.43,4733,27
2,8.06,271.35,5191,10
2,19.86,227.03,5303,29
2,9.47,304.89,5555,10
2,7.71,307.75,299,0
2,8.11,336.68,1148,47
2,8.03,224.07,2447,23
0,0.22,335.71,980,39
1,1.18,101.63,2042,3
0,-0.46,359.94,5090,11
2,22.54,195.38,8065,16
2,11.99,230.63,369,19
2,8.58,242.04,7466,52
2,21.47,189.75,7672,34
0,-1.29,354.73,4071,2
2,12.18,273.08,5070,10
1,3.78,220.04,6692,51
2,11.62,242.65,7154,33
2,27.52,141.87,9455,56
2,11.46,294.23,2356,23
2,21.66,157.46,3502,44
2,14.46,74.71,4045,45
2,8.86,247.79,9454,56
2,13.89,275.81,3586,26
2,14.67,281.16,3846,45
2,21.46,178.88,5426,10
2,9.69,240.93,4654,28
1,1.74,201.38,6393,12
1,2.26,325.19,977,39
2,25.71,131.69,1732,22
0,-1.97,559.59,2274,24
2,14.01,268.84,5516,29
2,17.39,227.54,5542,48
2,13.60,254.39,9148,18
1,1.75,411.93,1745,12
2,13.09,183.91,3020,24
2,23.08,175.40,3570,45
2,11.90,166.32,6065,50
0,0.18,331.43,6269,12
2,21.04,94.19,9133,18
2,8.11,231.13,71,0
2,8.05,83.21,3480,6
1,5.78,340.62,3983,1
2,24.13,136.75,4207,46
2,20.72,209.89,4900,9
1,3.06,58.66,6424,12
1,3.85,250.43,7808,53
2,18.17,177.73,394,38
2,15.44,191.74,1759,41
1,2.94,579.57,3922,1
2,6.66,273.10,2938,5
0,0.33,408.86,4259,26
0,-2.63,592.86,8069,15
2,10.60,247.79,875,39
2,12.48,260.59,1509,21
2,18.79,210.19,2600,43
1,1.46,593.45,4058,1
2,19.89,83.41,4060,26
0,-1.37,346.86,5575,22
2,9.65,236.56,6645,13
2,23.25,143.81,2043,3
2,11.44,135.65,3449,6
1,4.61,108.84,3463,25
2,19.16,224.10,6402,31
1,3.48,372.48,7054,50
1,5.36,252.23,7263,14
1,5.06,181.59,2076,4
2,23.37,90.61,3928,26
2,16.98,146.28,7695,53
1,6.00,202.08,3316,25
2,6.19,195.84,3807,7
1,2.27,294.11,4792,47
2,12.46,279.10,279,38
2,13.61,189.87,3439,25
2,13.30,281.61,9361,56
2,13.50,189.07,6718,32
2,13.33,290.54,7481,52
2,6.64,280.80,1466,21
2,24.84,102.03,1600,22
2,15.81,171.75,6622,32
0,-0.92,197.42,387,19
1,1.99,331.12,3671,1
2,13.65,207.57,375,38
1,1.70,283.04,1385,2
1,3.10,176.26,2370,23
0,0.92,305.88,1188,40
2,19.12,226.25,3722,45
2,18.61,242.57,5788,30
2,8.06,305.85,3224,44
2,23.90,182.20,4170,27
2,8.80,321.89,6902,50
2,7.28,348.13,8331,44
0,0.63,94.61,9040,17
2,25.50,141.73,649,39
1,1.67,347.82,1626,12
2,11.32,91.84,2426,23
2,17.95,145.15,1868,3
2,24.96,153.62,7181,33
2,30.85,112.30,7367,52
2,17.68,170.52,8813,36
2,11.22,274.21,8829,36
2,22.24,193.07,4466,27
1,3.85,354.53,7735,43
2,12.22,290.43,8719,36
2,15.97,116.71,2471,23
0,-4.07,54.15,3220,44
2,21.63,132.94,4545,8
1,1.36,356.60,9295,45
2,9.36,215.97,330,0
1,2.71,265.54,1983,22
2,13.84,67.36,2136,23
0,-1.19,302.19,6358,50
2,8.18,243.09,7907,34
2,11.87,237.34,112,0
2,22.44,143.02,2257,4
2,16.86,122.22,5393,10
1,5.69,335.98,4098,26
0,-1.17,352.03,7127,42
2,17.82,103.45,8510,16
0,0.23,117.70,2705,5
2,20.55,247.65,3906,7
2,21.33,220.22,3966,7
0,-0.12,364.15,3165,36
2,15.99,226.07,8506,35
2,24.83,77.70,854,39
2,22.07,124.22,1767,41
2,8.90,304.89,2861,5
2,20.25,217.05,6044,49
2,6.80,339.26,9244,45
